query_id,original_query,optimized_query,predicted_time,alt_1_query,alt_1_score,execution_time,planning_time,total_rows,total_loops,node_types,max_depth,has_seq_scan,has_sort,has_index_scan,workers_launched,delta_predicted_vs_actual
query21.16,"-- using 16 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Suppliers Who Kept Orders Waiting Query (Q21)
-- Functional Query Definition
-- Approved February 1998


select
	s_name,
	count(*) as numwait
from
	supplier,
	lineitem l1,
	orders,
	nation
where
	s_suppkey = l1.l_suppkey
	and o_orderkey = l1.l_orderkey
	and o_orderstatus = 'F'
	and l1.l_receiptdate > l1.l_commitdate
	and exists (
		select
			*
		from
			lineitem l2
		where
			l2.l_orderkey = l1.l_orderkey
			and l2.l_suppkey <> l1.l_suppkey
	)
	and not exists (
		select
			*
		from
			lineitem l3
		where
			l3.l_orderkey = l1.l_orderkey
			and l3.l_suppkey <> l1.l_suppkey
			and l3.l_receiptdate > l3.l_commitdate
	)
	and s_nationkey = n_nationkey
	and n_name = 'UNITED STATES'
group by
	s_name
order by
	numwait desc,
	s_name;
","-- using 16 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Suppliers Who Kept Orders Waiting Query (Q21) -- Functional Query Definition -- Approved February 1998 select s_name, count(*) as numwait FROM supplier  WHERE s_suppkey = l1.l_suppkey AND o_orderkey = l1.l_orderkey AND o_orderstatus = 'F' AND l1.l_receiptdate > l1.l_commitdate AND l2.l_suppkey <> l1.l_suppkey ) AND l3.l_suppkey <> l1.l_suppkey AND l3.l_receiptdate > l3.l_commitdate ) AND s_nationkey = n_nationkey AND n_name = 'UNITED STATES' group by s_name order by numwait desc, s_name;",6.78227,"-- using 16 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Suppliers Who Kept Orders Waiting Query (Q21) -- Functional Query Definition -- Approved February 1998 select s_name, count(*) as numwait FROM supplier  WHERE s_suppkey = l1.l_suppkey AND o_orderkey = l1.l_orderkey AND o_orderstatus = 'F' AND l1.l_receiptdate > l1.l_commitdate AND l2.l_suppkey <> l1.l_suppkey ) AND l3.l_suppkey <> l1.l_suppkey AND l3.l_receiptdate > l3.l_commitdate ) AND s_nationkey = n_nationkey AND n_name = 'UNITED STATES' group by s_name order by numwait desc, s_name;",6.78227,910.994,1.214,1034341,36,"{'Sort': 2, 'Aggregate': 1, 'Gather': 1, 'Hash Join': 5, 'Seq Scan': 6, 'Hash': 5}",14,True,True,False,1,904.21173
query21.17,"-- using 17 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Suppliers Who Kept Orders Waiting Query (Q21)
-- Functional Query Definition
-- Approved February 1998


select
	s_name,
	count(*) as numwait
from
	supplier,
	lineitem l1,
	orders,
	nation
where
	s_suppkey = l1.l_suppkey
	and o_orderkey = l1.l_orderkey
	and o_orderstatus = 'F'
	and l1.l_receiptdate > l1.l_commitdate
	and exists (
		select
			*
		from
			lineitem l2
		where
			l2.l_orderkey = l1.l_orderkey
			and l2.l_suppkey <> l1.l_suppkey
	)
	and not exists (
		select
			*
		from
			lineitem l3
		where
			l3.l_orderkey = l1.l_orderkey
			and l3.l_suppkey <> l1.l_suppkey
			and l3.l_receiptdate > l3.l_commitdate
	)
	and s_nationkey = n_nationkey
	and n_name = 'MOZAMBIQUE'
group by
	s_name
order by
	numwait desc,
	s_name;
","-- using 17 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Suppliers Who Kept Orders Waiting Query (Q21) -- Functional Query Definition -- Approved February 1998 select s_name, count(*) as numwait FROM supplier  WHERE s_suppkey = l1.l_suppkey AND o_orderkey = l1.l_orderkey AND o_orderstatus = 'F' AND l1.l_receiptdate > l1.l_commitdate AND l2.l_suppkey <> l1.l_suppkey ) AND l3.l_suppkey <> l1.l_suppkey AND l3.l_receiptdate > l3.l_commitdate ) AND s_nationkey = n_nationkey AND n_name = 'MOZAMBIQUE' group by s_name order by numwait desc, s_name;",7.083771,"-- using 17 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Suppliers Who Kept Orders Waiting Query (Q21) -- Functional Query Definition -- Approved February 1998 select s_name, count(*) as numwait FROM supplier  WHERE s_suppkey = l1.l_suppkey AND o_orderkey = l1.l_orderkey AND o_orderstatus = 'F' AND l1.l_receiptdate > l1.l_commitdate AND l2.l_suppkey <> l1.l_suppkey ) AND l3.l_suppkey <> l1.l_suppkey AND l3.l_receiptdate > l3.l_commitdate ) AND s_nationkey = n_nationkey AND n_name = 'MOZAMBIQUE' group by s_name order by numwait desc, s_name;",7.083771,877.752,1.275,1033129,36,"{'Sort': 2, 'Aggregate': 1, 'Gather': 1, 'Hash Join': 5, 'Seq Scan': 6, 'Hash': 5}",14,True,True,False,1,870.668229
query21.18,"-- using 18 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Suppliers Who Kept Orders Waiting Query (Q21)
-- Functional Query Definition
-- Approved February 1998


select
	s_name,
	count(*) as numwait
from
	supplier,
	lineitem l1,
	orders,
	nation
where
	s_suppkey = l1.l_suppkey
	and o_orderkey = l1.l_orderkey
	and o_orderstatus = 'F'
	and l1.l_receiptdate > l1.l_commitdate
	and exists (
		select
			*
		from
			lineitem l2
		where
			l2.l_orderkey = l1.l_orderkey
			and l2.l_suppkey <> l1.l_suppkey
	)
	and not exists (
		select
			*
		from
			lineitem l3
		where
			l3.l_orderkey = l1.l_orderkey
			and l3.l_suppkey <> l1.l_suppkey
			and l3.l_receiptdate > l3.l_commitdate
	)
	and s_nationkey = n_nationkey
	and n_name = 'INDONESIA'
group by
	s_name
order by
	numwait desc,
	s_name;
","-- using 18 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Suppliers Who Kept Orders Waiting Query (Q21) -- Functional Query Definition -- Approved February 1998 select s_name, count(*) as numwait FROM supplier  WHERE s_suppkey = l1.l_suppkey AND o_orderkey = l1.l_orderkey AND o_orderstatus = 'F' AND l1.l_receiptdate > l1.l_commitdate AND l2.l_suppkey <> l1.l_suppkey ) AND l3.l_suppkey <> l1.l_suppkey AND l3.l_receiptdate > l3.l_commitdate ) AND s_nationkey = n_nationkey AND n_name = 'INDONESIA' group by s_name order by numwait desc, s_name;",7.0802727,"-- using 18 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Suppliers Who Kept Orders Waiting Query (Q21) -- Functional Query Definition -- Approved February 1998 select s_name, count(*) as numwait FROM supplier  WHERE s_suppkey = l1.l_suppkey AND o_orderkey = l1.l_orderkey AND o_orderstatus = 'F' AND l1.l_receiptdate > l1.l_commitdate AND l2.l_suppkey <> l1.l_suppkey ) AND l3.l_suppkey <> l1.l_suppkey AND l3.l_receiptdate > l3.l_commitdate ) AND s_nationkey = n_nationkey AND n_name = 'INDONESIA' group by s_name order by numwait desc, s_name;",7.0802727,831.424,1.137,1037947,36,"{'Sort': 2, 'Aggregate': 1, 'Gather': 1, 'Hash Join': 5, 'Seq Scan': 6, 'Hash': 5}",14,True,True,False,1,824.3437273
query21.19,"-- using 19 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Suppliers Who Kept Orders Waiting Query (Q21)
-- Functional Query Definition
-- Approved February 1998


select
	s_name,
	count(*) as numwait
from
	supplier,
	lineitem l1,
	orders,
	nation
where
	s_suppkey = l1.l_suppkey
	and o_orderkey = l1.l_orderkey
	and o_orderstatus = 'F'
	and l1.l_receiptdate > l1.l_commitdate
	and exists (
		select
			*
		from
			lineitem l2
		where
			l2.l_orderkey = l1.l_orderkey
			and l2.l_suppkey <> l1.l_suppkey
	)
	and not exists (
		select
			*
		from
			lineitem l3
		where
			l3.l_orderkey = l1.l_orderkey
			and l3.l_suppkey <> l1.l_suppkey
			and l3.l_receiptdate > l3.l_commitdate
	)
	and s_nationkey = n_nationkey
	and n_name = 'ARGENTINA'
group by
	s_name
order by
	numwait desc,
	s_name;
","-- using 19 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Suppliers Who Kept Orders Waiting Query (Q21) -- Functional Query Definition -- Approved February 1998 select s_name, count(*) as numwait FROM supplier  WHERE s_suppkey = l1.l_suppkey AND o_orderkey = l1.l_orderkey AND o_orderstatus = 'F' AND l1.l_receiptdate > l1.l_commitdate AND l2.l_suppkey <> l1.l_suppkey ) AND l3.l_suppkey <> l1.l_suppkey AND l3.l_receiptdate > l3.l_commitdate ) AND s_nationkey = n_nationkey AND n_name = 'ARGENTINA' group by s_name order by numwait desc, s_name;",6.841048,"-- using 19 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Suppliers Who Kept Orders Waiting Query (Q21) -- Functional Query Definition -- Approved February 1998 select s_name, count(*) as numwait FROM supplier  WHERE s_suppkey = l1.l_suppkey AND o_orderkey = l1.l_orderkey AND o_orderstatus = 'F' AND l1.l_receiptdate > l1.l_commitdate AND l2.l_suppkey <> l1.l_suppkey ) AND l3.l_suppkey <> l1.l_suppkey AND l3.l_receiptdate > l3.l_commitdate ) AND s_nationkey = n_nationkey AND n_name = 'ARGENTINA' group by s_name order by numwait desc, s_name;",6.841048,871.137,0.938,1035022,36,"{'Sort': 2, 'Aggregate': 1, 'Gather': 1, 'Hash Join': 5, 'Seq Scan': 6, 'Hash': 5}",14,True,True,False,1,864.2959519999999
query21.2,"-- using 2 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Suppliers Who Kept Orders Waiting Query (Q21)
-- Functional Query Definition
-- Approved February 1998


select
	s_name,
	count(*) as numwait
from
	supplier,
	lineitem l1,
	orders,
	nation
where
	s_suppkey = l1.l_suppkey
	and o_orderkey = l1.l_orderkey
	and o_orderstatus = 'F'
	and l1.l_receiptdate > l1.l_commitdate
	and exists (
		select
			*
		from
			lineitem l2
		where
			l2.l_orderkey = l1.l_orderkey
			and l2.l_suppkey <> l1.l_suppkey
	)
	and not exists (
		select
			*
		from
			lineitem l3
		where
			l3.l_orderkey = l1.l_orderkey
			and l3.l_suppkey <> l1.l_suppkey
			and l3.l_receiptdate > l3.l_commitdate
	)
	and s_nationkey = n_nationkey
	and n_name = 'INDONESIA'
group by
	s_name
order by
	numwait desc,
	s_name;
","-- using 2 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Suppliers Who Kept Orders Waiting Query (Q21) -- Functional Query Definition -- Approved February 1998 select s_name, count(*) as numwait FROM supplier  WHERE s_suppkey = l1.l_suppkey AND o_orderkey = l1.l_orderkey AND o_orderstatus = 'F' AND l1.l_receiptdate > l1.l_commitdate AND l2.l_suppkey <> l1.l_suppkey ) AND l3.l_suppkey <> l1.l_suppkey AND l3.l_receiptdate > l3.l_commitdate ) AND s_nationkey = n_nationkey AND n_name = 'INDONESIA' group by s_name order by numwait desc, s_name;",6.9829955,"-- using 2 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Suppliers Who Kept Orders Waiting Query (Q21) -- Functional Query Definition -- Approved February 1998 select s_name, count(*) as numwait FROM supplier  WHERE s_suppkey = l1.l_suppkey AND o_orderkey = l1.l_orderkey AND o_orderstatus = 'F' AND l1.l_receiptdate > l1.l_commitdate AND l2.l_suppkey <> l1.l_suppkey ) AND l3.l_suppkey <> l1.l_suppkey AND l3.l_receiptdate > l3.l_commitdate ) AND s_nationkey = n_nationkey AND n_name = 'INDONESIA' group by s_name order by numwait desc, s_name;",6.9829955,839.704,1.196,1037947,36,"{'Sort': 2, 'Aggregate': 1, 'Gather': 1, 'Hash Join': 5, 'Seq Scan': 6, 'Hash': 5}",14,True,True,False,1,832.7210044999999
query21.20,"-- using 20 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Suppliers Who Kept Orders Waiting Query (Q21)
-- Functional Query Definition
-- Approved February 1998


select
	s_name,
	count(*) as numwait
from
	supplier,
	lineitem l1,
	orders,
	nation
where
	s_suppkey = l1.l_suppkey
	and o_orderkey = l1.l_orderkey
	and o_orderstatus = 'F'
	and l1.l_receiptdate > l1.l_commitdate
	and exists (
		select
			*
		from
			lineitem l2
		where
			l2.l_orderkey = l1.l_orderkey
			and l2.l_suppkey <> l1.l_suppkey
	)
	and not exists (
		select
			*
		from
			lineitem l3
		where
			l3.l_orderkey = l1.l_orderkey
			and l3.l_suppkey <> l1.l_suppkey
			and l3.l_receiptdate > l3.l_commitdate
	)
	and s_nationkey = n_nationkey
	and n_name = 'CHINA'
group by
	s_name
order by
	numwait desc,
	s_name;
","-- using 20 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Suppliers Who Kept Orders Waiting Query (Q21) -- Functional Query Definition -- Approved February 1998 select s_name, count(*) as numwait FROM supplier  WHERE s_suppkey = l1.l_suppkey AND o_orderkey = l1.l_orderkey AND o_orderstatus = 'F' AND l1.l_receiptdate > l1.l_commitdate AND l2.l_suppkey <> l1.l_suppkey ) AND l3.l_suppkey <> l1.l_suppkey AND l3.l_receiptdate > l3.l_commitdate ) AND s_nationkey = n_nationkey AND n_name = 'CHINA' group by s_name order by numwait desc, s_name;",6.785583,"-- using 20 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Suppliers Who Kept Orders Waiting Query (Q21) -- Functional Query Definition -- Approved February 1998 select s_name, count(*) as numwait FROM supplier  WHERE s_suppkey = l1.l_suppkey AND o_orderkey = l1.l_orderkey AND o_orderstatus = 'F' AND l1.l_receiptdate > l1.l_commitdate AND l2.l_suppkey <> l1.l_suppkey ) AND l3.l_suppkey <> l1.l_suppkey AND l3.l_receiptdate > l3.l_commitdate ) AND s_nationkey = n_nationkey AND n_name = 'CHINA' group by s_name order by numwait desc, s_name;",6.785583,814.519,35.602,1041444,36,"{'Sort': 2, 'Aggregate': 1, 'Gather': 1, 'Hash Join': 5, 'Seq Scan': 6, 'Hash': 5}",14,True,True,False,1,807.733417
query21.21,"-- using 21 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Suppliers Who Kept Orders Waiting Query (Q21)
-- Functional Query Definition
-- Approved February 1998


select
	s_name,
	count(*) as numwait
from
	supplier,
	lineitem l1,
	orders,
	nation
where
	s_suppkey = l1.l_suppkey
	and o_orderkey = l1.l_orderkey
	and o_orderstatus = 'F'
	and l1.l_receiptdate > l1.l_commitdate
	and exists (
		select
			*
		from
			lineitem l2
		where
			l2.l_orderkey = l1.l_orderkey
			and l2.l_suppkey <> l1.l_suppkey
	)
	and not exists (
		select
			*
		from
			lineitem l3
		where
			l3.l_orderkey = l1.l_orderkey
			and l3.l_suppkey <> l1.l_suppkey
			and l3.l_receiptdate > l3.l_commitdate
	)
	and s_nationkey = n_nationkey
	and n_name = 'IRAN'
group by
	s_name
order by
	numwait desc,
	s_name;
","-- using 21 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Suppliers Who Kept Orders Waiting Query (Q21) -- Functional Query Definition -- Approved February 1998 select s_name, count(*) as numwait FROM supplier  WHERE s_suppkey = l1.l_suppkey AND o_orderkey = l1.l_orderkey AND o_orderstatus = 'F' AND l1.l_receiptdate > l1.l_commitdate AND l2.l_suppkey <> l1.l_suppkey ) AND l3.l_suppkey <> l1.l_suppkey AND l3.l_receiptdate > l3.l_commitdate ) AND s_nationkey = n_nationkey AND n_name = 'IRAN' group by s_name order by numwait desc, s_name;",6.835378,"-- using 21 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Suppliers Who Kept Orders Waiting Query (Q21) -- Functional Query Definition -- Approved February 1998 select s_name, count(*) as numwait FROM supplier  WHERE s_suppkey = l1.l_suppkey AND o_orderkey = l1.l_orderkey AND o_orderstatus = 'F' AND l1.l_receiptdate > l1.l_commitdate AND l2.l_suppkey <> l1.l_suppkey ) AND l3.l_suppkey <> l1.l_suppkey AND l3.l_receiptdate > l3.l_commitdate ) AND s_nationkey = n_nationkey AND n_name = 'IRAN' group by s_name order by numwait desc, s_name;",6.835378,877.191,1.339,1035596,36,"{'Sort': 2, 'Aggregate': 1, 'Gather': 1, 'Hash Join': 5, 'Seq Scan': 6, 'Hash': 5}",14,True,True,False,1,870.355622
query21.22,"-- using 22 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Suppliers Who Kept Orders Waiting Query (Q21)
-- Functional Query Definition
-- Approved February 1998


select
	s_name,
	count(*) as numwait
from
	supplier,
	lineitem l1,
	orders,
	nation
where
	s_suppkey = l1.l_suppkey
	and o_orderkey = l1.l_orderkey
	and o_orderstatus = 'F'
	and l1.l_receiptdate > l1.l_commitdate
	and exists (
		select
			*
		from
			lineitem l2
		where
			l2.l_orderkey = l1.l_orderkey
			and l2.l_suppkey <> l1.l_suppkey
	)
	and not exists (
		select
			*
		from
			lineitem l3
		where
			l3.l_orderkey = l1.l_orderkey
			and l3.l_suppkey <> l1.l_suppkey
			and l3.l_receiptdate > l3.l_commitdate
	)
	and s_nationkey = n_nationkey
	and n_name = 'BRAZIL'
group by
	s_name
order by
	numwait desc,
	s_name;
","-- using 22 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Suppliers Who Kept Orders Waiting Query (Q21) -- Functional Query Definition -- Approved February 1998 select s_name, count(*) as numwait FROM supplier  WHERE s_suppkey = l1.l_suppkey AND o_orderkey = l1.l_orderkey AND o_orderstatus = 'F' AND l1.l_receiptdate > l1.l_commitdate AND l2.l_suppkey <> l1.l_suppkey ) AND l3.l_suppkey <> l1.l_suppkey AND l3.l_receiptdate > l3.l_commitdate ) AND s_nationkey = n_nationkey AND n_name = 'BRAZIL' group by s_name order by numwait desc, s_name;",6.8246703,"-- using 22 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Suppliers Who Kept Orders Waiting Query (Q21) -- Functional Query Definition -- Approved February 1998 select s_name, count(*) as numwait FROM supplier  WHERE s_suppkey = l1.l_suppkey AND o_orderkey = l1.l_orderkey AND o_orderstatus = 'F' AND l1.l_receiptdate > l1.l_commitdate AND l2.l_suppkey <> l1.l_suppkey ) AND l3.l_suppkey <> l1.l_suppkey AND l3.l_receiptdate > l3.l_commitdate ) AND s_nationkey = n_nationkey AND n_name = 'BRAZIL' group by s_name order by numwait desc, s_name;",6.8246703,951.479,0.912,1037090,36,"{'Sort': 2, 'Aggregate': 1, 'Gather': 1, 'Hash Join': 5, 'Seq Scan': 6, 'Hash': 5}",14,True,True,False,1,944.6543297000001
query21.23,"-- using 23 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Suppliers Who Kept Orders Waiting Query (Q21)
-- Functional Query Definition
-- Approved February 1998


select
	s_name,
	count(*) as numwait
from
	supplier,
	lineitem l1,
	orders,
	nation
where
	s_suppkey = l1.l_suppkey
	and o_orderkey = l1.l_orderkey
	and o_orderstatus = 'F'
	and l1.l_receiptdate > l1.l_commitdate
	and exists (
		select
			*
		from
			lineitem l2
		where
			l2.l_orderkey = l1.l_orderkey
			and l2.l_suppkey <> l1.l_suppkey
	)
	and not exists (
		select
			*
		from
			lineitem l3
		where
			l3.l_orderkey = l1.l_orderkey
			and l3.l_suppkey <> l1.l_suppkey
			and l3.l_receiptdate > l3.l_commitdate
	)
	and s_nationkey = n_nationkey
	and n_name = 'ROMANIA'
group by
	s_name
order by
	numwait desc,
	s_name;
","-- using 23 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Suppliers Who Kept Orders Waiting Query (Q21) -- Functional Query Definition -- Approved February 1998 select s_name, count(*) as numwait FROM supplier  WHERE s_suppkey = l1.l_suppkey AND o_orderkey = l1.l_orderkey AND o_orderstatus = 'F' AND l1.l_receiptdate > l1.l_commitdate AND l2.l_suppkey <> l1.l_suppkey ) AND l3.l_suppkey <> l1.l_suppkey AND l3.l_receiptdate > l3.l_commitdate ) AND s_nationkey = n_nationkey AND n_name = 'ROMANIA' group by s_name order by numwait desc, s_name;",6.965569,"-- using 23 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Suppliers Who Kept Orders Waiting Query (Q21) -- Functional Query Definition -- Approved February 1998 select s_name, count(*) as numwait FROM supplier  WHERE s_suppkey = l1.l_suppkey AND o_orderkey = l1.l_orderkey AND o_orderstatus = 'F' AND l1.l_receiptdate > l1.l_commitdate AND l2.l_suppkey <> l1.l_suppkey ) AND l3.l_suppkey <> l1.l_suppkey AND l3.l_receiptdate > l3.l_commitdate ) AND s_nationkey = n_nationkey AND n_name = 'ROMANIA' group by s_name order by numwait desc, s_name;",6.965569,767.837,1.267,1032989,36,"{'Sort': 2, 'Aggregate': 1, 'Gather': 1, 'Hash Join': 5, 'Seq Scan': 6, 'Hash': 5}",14,True,True,False,1,760.871431
query21.24,"-- using 24 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Suppliers Who Kept Orders Waiting Query (Q21)
-- Functional Query Definition
-- Approved February 1998


select
	s_name,
	count(*) as numwait
from
	supplier,
	lineitem l1,
	orders,
	nation
where
	s_suppkey = l1.l_suppkey
	and o_orderkey = l1.l_orderkey
	and o_orderstatus = 'F'
	and l1.l_receiptdate > l1.l_commitdate
	and exists (
		select
			*
		from
			lineitem l2
		where
			l2.l_orderkey = l1.l_orderkey
			and l2.l_suppkey <> l1.l_suppkey
	)
	and not exists (
		select
			*
		from
			lineitem l3
		where
			l3.l_orderkey = l1.l_orderkey
			and l3.l_suppkey <> l1.l_suppkey
			and l3.l_receiptdate > l3.l_commitdate
	)
	and s_nationkey = n_nationkey
	and n_name = 'JAPAN'
group by
	s_name
order by
	numwait desc,
	s_name;
","-- using 24 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Suppliers Who Kept Orders Waiting Query (Q21) -- Functional Query Definition -- Approved February 1998 select s_name, count(*) as numwait FROM supplier  WHERE s_suppkey = l1.l_suppkey AND o_orderkey = l1.l_orderkey AND o_orderstatus = 'F' AND l1.l_receiptdate > l1.l_commitdate AND l2.l_suppkey <> l1.l_suppkey ) AND l3.l_suppkey <> l1.l_suppkey AND l3.l_receiptdate > l3.l_commitdate ) AND s_nationkey = n_nationkey AND n_name = 'JAPAN' group by s_name order by numwait desc, s_name;",7.079155,"-- using 24 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Suppliers Who Kept Orders Waiting Query (Q21) -- Functional Query Definition -- Approved February 1998 select s_name, count(*) as numwait FROM supplier  WHERE s_suppkey = l1.l_suppkey AND o_orderkey = l1.l_orderkey AND o_orderstatus = 'F' AND l1.l_receiptdate > l1.l_commitdate AND l2.l_suppkey <> l1.l_suppkey ) AND l3.l_suppkey <> l1.l_suppkey AND l3.l_receiptdate > l3.l_commitdate ) AND s_nationkey = n_nationkey AND n_name = 'JAPAN' group by s_name order by numwait desc, s_name;",7.079155,814.868,1.236,1036331,36,"{'Sort': 2, 'Aggregate': 1, 'Gather': 1, 'Hash Join': 5, 'Seq Scan': 6, 'Hash': 5}",14,True,True,False,1,807.788845
